Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,LUAS,JUMLAH,,,,,
K O D E,,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,(Km2),(Jiwa) *),,,,,
,,,,,Auponhia,,"Menjadi wil. Kec. Mangoli Selatan, Perda No. 2/2006",,,,,,,,,
82.05.06.2009,,,,4,Pas Ipa,,,,,,,,,,,
,,,,,Modapia (DB),,"Menjadi wil. Kec. Mangoli Utara, Perda No. 2/2006",,,,,,,,,
,,,,,Modapuhi,,"Menjadi wil. Kec. Mangoli Utara, Perda No. 2/2006",,,,,,,,,
,,,,,Pastabulu,,"Menjadi wil. Kec. Mangoli Utara, Perda No. 2/2006",,,,,,,,,
,,,,,Wailab,,"Menjadi wil. Kec. Mangoli Selatan, Perda No. 2/2006",,,,,,,,,
82.05.06.2014,,,,5,Pelita,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Sanihaya,"Perda No. 4/2006, Menjadi wil. Kec. Mangoli Utara, Perda No.",,,,,,,,,,,,,,,
2/2006,,,,,,,,,,,,,,,,
,,Minaluli,"Perda No. 4/2006, Menjadi wil. Kec. Mangoli Utara, Perda No.",,,,,,,,,,,,,
,,,2/2006,,,,,,,,,,,,,
82.05.06.2017,6,Johor,Perda No. 4/2006,,,,,,,,,,,,,
82.05.06.2018,7,Lelyaba,Perda No. 4/2006,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
82.05.07,,,,5,Sulabesi Tengah,-,,,6,,,Perda No. 2/2006,,,,
82.05.07.2001,,,,,,,1,Waiboga,,,,Semula wil. Kec. Sanana,,,,
82.05.07.2002,,,,,,,2,Soamole,,,,Semula wil. Kec. Sanana,,,,
82.05.07.2003,,,,,,,3,Waiman,,,,Semula wil. Kec. Sanana,,,,
82.05.07.2004,,,,,,,4,Fat Iba,,,,Semula wil. Kec. Sanana,,,,
82.05.07.2005,,,,,,,5,Bega,,,,Semula wil. Kec. Sanana,,,,
82.05.07.2006,,,,,,,6,Manaf,,,,Semula wil. Kec. Sanana,,,,
82.05.08,,,,6,Sulabesi Timur,-,,,6,,,Perda No. 2/2006,,,,
82.05.08.2001,,,,,,,1,Waigoiyofa,,,,Semula wil. Kec. Sanana,,,,
82.05.08.2002,,,,,,,2,Baleha,,,,Semula wil. Kec. Sanana,,,,
82.05.08.2003,,,,,,,3,Fatkauyon,,,,Semula wil. Kec. Sanana,,,,
82.05.08.2004,,,,,,,4,Wailia,,,,Semula wil. Kec. Sanana,,,,
82.05.08.2005,,,,,,,5,Sama,,,,Semula wil. Kec. Sanana,,,,
82.05.08.2006,,,,,,,6,Waisepa,,,,Semula wil. Kec. Sanana,,,,
82.05.09,,,,7,Sulabesi Selatan,-,,,5,,,Perda No. 2/2006,,,,
82.05.09.2001,,,,,,,1,Waigai,,,,Semula wil. Kec. Sulabesi Barat,,,,
82.05.09.2002,,,,,,,2,Fuata,,,,Semula wil. Kec. Sulabesi Barat,,,,
82.05.09.2003,,,,,,,3,Wainib,,,,Semula wil. Kec. Sulabesi Barat,,,,
82.05.09.2004,,,,,,,4,Skom,,,,Semula wil. Kec. Sulabesi Barat,,,,
82.05.09.2005,,,,,,,5,Wai Tamua,,,,Perda No. 7/2008,,,,
82.05.10,,,,8,Mangoli Utara Timur,-,,,4,,,Perda No. 2/2006,,,,
82.05.10.2001,,,,,,,1,Kawata,,,,Semula wil. Kec. Mangoli Timur,,,,
82.05.10.2002,,,,,,,2,Waisakai,,,,Semula wil. Kec. Mangoli Timur,,,,
82.05.10.2003,,,,,,,3,Pelita Jaya,,,,Semula wil. Kec. Mangoli Timur,,,,
82.05.10.2004,,,,,,,4,Waisum,,,,Semula wil. Kec. Mangoli Timur,,,,
82.05.11,,,,9,Mangoli Tengah,-,,,9,,,Perda No. 2/2006,,,,
82.05.11.2001,,,,,,,1,Buruakol,,,,Semula wil. Kec. Mangoli Timur,,,,
82.05.11.2002,,,,,,,2,Capalulu,,,,Semula wil. Kec. Mangoli Timur,,,,
82.05.11.2003,,,,,,,3,Urifola,,,,Semula wil. Kec. Mangoli Timur,,,,
82.05.11.2004,,,,,,,4,Mangoli,,,,Semula wil. Kec. Mangoli Timur,,,,
82.05.11.2005,,,,,,,5,Wailoba,,,,Semula wil. Kec. Mangoli Timur,,,,
82.05.11.2006,,,,,,,6,Paslal,,,,Semula wil. Kec. Mangoli Timur,,,,
82.05.11.2007,,,,,,,7,Waitulia,,,,Semula wil. Kec. Mangoli Timur,,,,
82.05.11.2008,,,,,,,8,Wai U,,,,Semula wil. Kec. Mangoli Timur,,,,
,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
82.05.11.2009,,,,,,,9,Jere,,,,Pemekaran desa Mangole Perda 4/2010,,,,
82.05.12,,,,10,Mangoli Selatan,-,,,5,,,Perda No. 2/2006,,,,
82.05.12.2001,,,,,,,1,Kaporo,,,,Semula wil. Kec. Mangoli Barat,,,,
82.05.12.2002,,,,,,,2,Waikafia,,,,Semula wil. Kec. Mangoli Barat,,,,
82.05.12.2003,,,,,,,3,Buya,,,,Semula wil. Kec. Mangoli Barat,,,,
82.05.12.2004,,,,,,,4,Auponhia,,,,Semula wil. Kec. Mangoli Barat,,,,
82.05.12.2005,,,,,,,5,Wailab,,,,Semula wil. Kec. Mangoli Barat,,,,
82.05.13,,,,11,Mangoli Utara,-,,,7,,,Perda No. 2/2006,,,,
82.05.13.2001,,,,,,,1,Falabisahaya,,,,Semula wil. Kec. Mangoli Barat,,,,
82.05.13.2002,,,,,,,2,Modapia,,,,Semula wil. Kec. Mangoli Barat,,,,
82.05.13.2003,,,,,,,3,Modapuhi,,,,Semula wil. Kec. Mangoli Barat,,,,
82.05.13.2004,,,,,,,4,Pastabulu,,,,Semula wil. Kec. Mangoli Barat,,,,
82.05.13.2005,,,,,,,5,Saniahaya,,,,Semula wil. Kec. Mangoli Barat,,,,
82.05.13.2006,,,,,,,6,Minaluli,,,,Semula wil. Kec. Mangoli Barat,,,,
82.05.13.2007,,,,,,,7,Modapuhi Trans,,,,Perda No. 7/2008,,,,
,,,,,,,,,,,,,,,,
Taliabu -Timur,,,,,,,,,,,,,,,,
Penu,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Parigi,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Samuya,,,,,,,,,,,,,,,,
Tubang,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Taliabu Utara,,,,,,,,,,,,,,,,
Mananga,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Tanjung Una,,,,,,,,,,,,,,,,
Jorjoga,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Gela,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Minton,,,,,,,,,,,,,,,,
Nunca,,,,,,,,,,,,,,,,
Sahu,,,,,,,,,,,,,,,,
Mbono,,,,,,,,,,,,,,,,
Hai,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Tikong,,,,,,,,,,,,,,,,
Dege,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Air Bulan,,,,,,,,,,,,,,,,
Air Kalimat,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,LUAS,JUMLAH,,,,,,,,
,NAMA PROVINSI /,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,(Km2),(Jiwa) *),,,,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,,,,,,,,,
,,,,,,Ufung,,,,,,,,,,
,,,,,,Padang,,,,,,,,,,
,,,,Taliabu Barat Laut,,,,,,,,,,,,
,,,,,,Todoli,,,"Menjadi wil. Kec. Lede, Perda No. 6/2007",,,,,,,
,,,,,,Tolong,,,"Menjadi wil. Kec. Lede, Perda No. 6/2007",,,,,,,
,,,,,,Lede,,,"Menjadi wil. Kec. Lede, Perda No. 6/2007",,,,,,,
,,,,,,,,,,,,,,,,
Nggele,,,,,,,,,,,,,,,,
Salati,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Beringin Jaya,,,,,,,,,,,,,,,,
Kasongo,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Taliabu Selatan,,,,,,,,,,,,,,,,
Bahu,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Bapenu,,,,,,,,,,,,,,,,
Kilo,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Pancado,,,,,,,,,,,,,,,,
Tabona,,,,,,,,,,,,,,,,
Nggaki,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Sumbong,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
82.05.18,12,Sanana Utara,-,,,7,Perda No. 6/2007,,,,,,,,,
82.05.18.2001,,,,1,Man-Gega,,Semula wil. Kec. Sanana,,,,,,,,,
82.05.18.2002,,,,2,Bajo,,Semula wil. Kec. Sanana,,,,,,,,,
82.05.18.2003,,,,3,Pohea,,Semula wil. Kec. Sanana,,,,,,,,,
82.05.18.2004,,,,4,Fukweu,,Semula wil. Kec. Sanana,,,,,,,,,
82.05.18.2005,,,,5,Wainin,,Semula wil. Kec. Sanana,,,,,,,,,
82.05.18.2006,,,,6,Malbufa,,Semula wil. Kec. Sanana,,,,,,,,,
82.05.18.2007,,,,7,Fokalik,,Perda No. 7/2008,,,,,,,,,
,,,,,,,,,,,,,,,,
Lede,,,,,,,,,,,,,,,,
Lede,,,,,,,,,,,,,,,,
Todoli,,,,,,,,,,,,,,,,
Tolong,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Natang Kuning,,,,,,,,,,,,,,,,
Langganu,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
82.06,6,KAB. HALMAHERA TIMUR,10,-,102,"6.571,37",90.924,,,,,,,,,
,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
82.06.01,,,,1,Wasile,-,,,7,,,,,,,
,,,,,,,,Labi-Labi,,,,"Menjadi wil. Kec. Wasile Utara, Perda No. 4/2006",,,,
,,,,,,,,Iga,,,,"Menjadi wil. Kec. Wasile Utara, Perda No. 4/2006",,,,
,,,,,,,,Hate Tabako,,,,"Menjadi wil. Kec. Wasile Tengah, Perda No. 4/2006",,,,
,,,,,,,,Lolobata,,,,"Menjadi wil. Kec. Wasile Tengah, Perda No. 4/2006",,,,
,,,,,,,,Dodaga,,,,"Menjadi wil. Kec. Wasile Timur, Perda No. 4/2006",,,,
82.06.01.2006,,,,,,,1,Subaim,,,,,,,,
,,,,,,,,Wasiley,,,,,,,,
82.06.01.2008,,,,,,,2,Cemara Jaya,,,,,,,,
82.06.01.2009,,,,,,,3,Bumi Restu,,,,,,,,
,,,,,,,,Dakaino,,,,"Menjadi wil. Kec. Wasile Timur, Perda No. 4/2006",,,,
,,,,,,,,Akedaga,,,,"Menjadi wil. Kec. Wasile Timur, Perda No. 4/2006",,,,
,,,,,,,,Toboino,,,,"Menjadi wil. Kec. Wasile Timur, Perda No. 4/2006",,,,
,,,,,,,,Tutulinga Jaya,,,,"Menjadi wil. Kec. Wasile Timur, Perda No. 4/2006",,,,
82.06.01.2014,,,,,,,4,Batu Raja,,,,Perda No. 3/2006,,,,
82.06.01.2015,,,,,,,5,Mekar Sari,,,,Perda No. 3/2006,,,,
82.06.01.2016,,,,,,,6,Bulapapo,,,,Perda No. 3/2006,,,,
,,,,,,,,,,,,,,,,
Woka Jaya,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Timur, Perda No.",,,,,,,,,,,,,,,
4/2006,,,,,,,,,,,,,,,,
,,,,,Foli,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Tengah, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Boki Miake,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Tengah, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Nyaolako,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Tengah, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Silalayang,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Tengah, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Kakaraino,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Tengah, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Hilaitetor,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Utara, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Tatam,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Utara, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Marimoi,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Utara, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Bololo,,"Perda No. 3/2006, Menjadi wil. Kec. Wasile Utara, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
82.06.01.2027,,,,7,Waisuba,,Pemekaran desa Perda No. 2/2012,,,,,,,,,
82.06.02,2,Maba,-,,,10,,,,,,,,,,
82.06.02.2001,,,,1,Buli,,,,,,,,,,,
82.06.02.2002,,,,2,Buli Asal,,,,,,,,,,,
82.06.02.2003,,,,3,Buli Karya,,,,,,,,,,,
,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,,,,
,NAMA PROVINSI /,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,,(Km2),(Jiwa) *),,,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,,
,,,,,,,Bebseley,,,,,,,,,
,,,,,,,Wayamly,,,"Menjadi wil. kec. Maba Tengah, Perda No. 4/2006",,,,,,
,,,,,,,Miaf,,,"Menjadi wil. kec. Maba Tengah, Perda No. 4/2006",,,,,,
,,,,,,,Sosolat,,,"Menjadi wil. kec. Maba Utara, Perda No. 4/2006",,,,,,
,,,,,,,Dorosagu,,,"Menjadi wil. kec. Maba Utara, Perda No. 4/2006",,,,,,
,,,,,,,Patlean,,,"Menjadi wil. kec. Maba Utara, Perda No. 4/2006",,,,,,
,,,,,,,Beringin Lamo,,,"Menjadi wil. kec. Maba Tengah, Perda No. 4/2006",,,,,,
82.06.02.2011,,,,,,4,Wayafly,,,Perda No. 3/2006,,,,,,
82.06.02.2012,,,,,,5,Sailal,,,Perda No. 3/2006,,,,,,
82.06.02.2013,,,,,,6,Geltoli,,,Perda No. 3/2006,,,,,,
82.06.02.2014,,,,,,7,Pekaulan,,,Perda No. 3/2006,,,,,,
,,,,,,,,,,,,,,,,
Jara-jara,"Perda No. 3/2006, Menjadi wil. Kec. Maba Utara, Perda No.",,,,,,,,,,,,,,,
4/2006,,,,,,,,,,,,,,,,
,,,,,Pumlanga,,"Perda No. 3/2006, Menjadi wil. Kec. Maba Utara, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Wasileo,,"Perda No. 3/2006, Menjadi wil. Kec. Maba Utara, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Lolasita,,"Perda No. 3/2006, Menjadi wil. Kec. Maba Utara, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Marasipno,,"Perda No. 3/2006, Menjadi wil. Kec. Maba Tengah, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Bangul,,"Perda No. 3/2006, Menjadi wil. Kec. Maba Tengah, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Dorolamo,,"Perda No. 3/2006, Menjadi wil. Kec. Maba Tengah, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
,,,,,Maratana Jaya,,"Perda No. 3/2006, Menjadi wil. Kec. Maba Tengah, Perda No.",,,,,,,,,
,,,,,,,4/2006,,,,,,,,,
82.06.02.2023,,,,8,Teluk Buli,,Pemekaran desa Perda No. 2/2012,,,,,,,,,
82.06.02.2024,,,,9,Gamesan,,Pemekaran desa Perda No. 2/2012,,,,,,,,,
82.06.02.2025,,,,10,Baburino,,Pemekaran desa Perda No. 2/2012,,,,,,,,,
82.06.03,3,Maba Selatan,-,,,9,,,,,,,,,,
82.06.03.2001,,,,1,Bicoli,,,,,,,,,,,
82.06.03.2002,,,,2,Waci,,,,,,,,,,,
82.06.03.2003,,,,3,Petelei,,,,,,,,,,,
82.06.03.2004,,,,4,Loleo Lamo,,,,,,,,,,,
82.06.03.2005,,,,5,Gotowasi,,,,,,,,,,,
,,,,,Soagimalaha,,"Menjadi wil. Kec. Kota Maba, Perda No. 4/2006",,,,,,,,,
,,,,,Wai Lukum,,"Menjadi wil. Kec. Kota Maba, Perda No. 4/2006",,,,,,,,,
,,,,,Sao Laipoh,,"Menjadi wil. Kec. Kota Maba, Perda No. 4/2006",,,,,,,,,
,,,,,Soa Sangaji,,"Menjadi wil. Kec. Kota Maba, Perda No. 4/2006",,,,,,,,,
,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
82.06.03.2010,,,,,,,6,Kasuba,,,,Perda No. 3/2006,,,,
,,,,,,,,Maba Sangaji,,,,"Perda No. 3/2006, Menjadi wil. Kec. Kota Maba, Perda No. 4/2006",,,,
82.06.03.2012,,,,,,,7,Momole,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.03.2013,,,,,,,8,Sil,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.03.2014,,,,,,,9,Sowoli,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.04,,,,4,Wasile Selatan,-,,,24,,,,,,,
82.06.04.2001,,,,,,,1,Nusa Jaya,,,,,,,,
82.06.04.2002,,,,,,,2,Nusa Ambu,,,,,,,,
82.06.04.2003,,,,,,,3,Loleba,,,,,,,,
82.06.04.2004,,,,,,,4,Waijoi,,,,,,,,
82.06.04.2005,,,,,,,5,Pintatu,,,,,,,,
82.06.04.2006,,,,,,,6,Minamin,,,,,,,,
82.06.04.2007,,,,,,,7,Saramaake,,,,,,,,
82.06.04.2008,,,,,,,8,Fayaul,,,,,,,,
82.06.04.2009,,,,,,,9,Bina Gara,,,,,,,,
82.06.04.2010,,,,,,,10,Wasile,,,,,,,,
82.06.04.2011,,,,,,,11,Tomares,,,,Perda No. 3/2006,,,,
82.06.04.2012,,,,,,,12,Tabanalow,,,,Perda No. 3/2006,,,,
82.06.04.2013,,,,,,,13,Saolat,,,,Perda No. 3/2006,,,,
82.06.04.2014,,,,,,,14,Nanas,,,,Perda No. 3/2006,,,,
82.06.04.2015,,,,,,,15,Talaga Jaya,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.04.2016,,,,,,,16,Sondo-Sondo,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.04.2017,,,,,,,17,Ino Jaya,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.04.2018,,,,,,,18,Ake Jawi,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.04.2019,,,,,,,19,Ekor,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.04.2020,,,,,,,20,Ekorino,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.04.2021,,,,,,,21,Jiko Moi,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.04.2022,,,,,,,22,Tanure,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.04.2023,,,,,,,23,Yawal,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.04.2024,,,,,,,24,Bukutio,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.05,,,,5,Wasile Tengah,-,,,8,,,Perda No. 4/2006,,,,
82.06.05.2001,,,,,,,1,Hate Tabako,,,,Semula wil. Kec. Wasile,,,,
82.06.05.2002,,,,,,,2,Lolobata,,,,Semula wil. Kec. Wasile,,,,
82.06.05.2003,,,,,,,3,Puao,,,,Perda No. 4/2006,,,,
,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
82.06.05.2004,,,,,,,4,Foly,,,,Semula wil. Kec. Wasile,,,,
82.06.05.2005,,,,,,,5,Nyaolako,,,,Semula wil. Kec. Wasile,,,,
82.06.05.2006,,,,,,,6,Bokimaake,,,,Semula wil. Kec. Wasile,,,,
82.06.05.2007,,,,,,,7,Silalayang,,,,Semula wil. Kec. Wasile,,,,
82.06.05.2008,,,,,,,8,Kakaraino,,,,Semula wil. Kec. Wasile,,,,
82.06.06,,,,6,Wasile Utara,-,,,8,,,Perda No. 4/2006,,,,
82.06.06.2001,,,,,,,1,Labi-Labi,,,,Semula wil. Kec. Wasile,,,,
82.06.06.2002,,,,,,,2,Iga,,,,Semula wil. Kec. Wasile,,,,
82.06.06.2003,,,,,,,3,Tatam,,,,Semula wil. Kec. Wasile,,,,
82.06.06.2004,,,,,,,4,Marimoi,,,,Semula wil. Kec. Wasile,,,,
82.06.06.2005,,,,,,,5,Bololo,,,,Semula wil. Kec. Wasile,,,,
82.06.06.2006,,,,,,,6,Helaitetor,,,,Semula wil. Kec. Wasile,,,,
82.06.06.2007,,,,,,,7,Dowongi Jaya,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.06.2008,,,,,,,8,Majiko Tongone,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.07,,,,7,Wasile Timur,-,,,8,,,Perda No. 4/2006,,,,
82.06.07.2001,,,,,,,1,Dodaga,,,,Semula wil. Kec. Wasile,,,,
82.06.07.2002,,,,,,,2,Daka Ino,,,,Semula wil. Kec. Wasile,,,,
82.06.07.2003,,,,,,,3,Akedaga,,,,Semula wil. Kec. Wasile,,,,
82.06.07.2004,,,,,,,4,Tobo Ino,,,,Semula wil. Kec. Wasile,,,,
82.06.07.2005,,,,,,,5,Tutuling Jaya,,,,Semula wil. Kec. Wasile,,,,
82.06.07.2006,,,,,,,6,Woka Jaya,,,,Semula wil. Kec. Wasile,,,,
82.06.07.2007,,,,,,,7,Rawamangun,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.07.2008,,,,,,,8,Sidomulyo,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.08,,,,8,Maba Tengah,-,,,12,,,Perda No. 4/2006,,,,
82.06.08.2001,,,,,,,1,Wayamli,,,,Semula wil. Kec. Maba,,,,
82.06.08.2002,,,,,,,2,Beringin Lamo,,,,Semula wil. Kec. Maba,,,,
82.06.08.2003,,,,,,,3,Miaf,,,,Semula wil. Kec. Maba,,,,
82.06.08.2004,,,,,,,4,Bangul,,,,Semula wil. Kec. Maba,,,,
82.06.08.2005,,,,,,,5,Marasipno,,,,Semula wil. Kec. Maba,,,,
82.06.08.2006,,,,,,,6,Dorolamo,,,,Semula wil. Kec. Maba,,,,
82.06.08.2007,,,,,,,7,Maratana,,,,Semula wil. Kec. Maba,,,,
82.06.08.2008,,,,,,,8,Bebsili,,,,Perda No. 4/2006,,,,
82.06.08.2009,,,,,,,9,Yawanli,,,,Pemekaran desa Perda No. 2/2012,,,,
82.06.08.2010,,,,,,,10,Gaifoli,,,,Pemekaran desa Perda No. 2/2012,,,,
,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,JUMLAH,,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,
,,NAMA PROVINSI /,,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,,KABUPATEN / KOTA,,,,,,,,,,(Km2),(Jiwa) *),,,
,,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
82.06.08.2011,,,,,,,,,11,Babasaram,,,,Pemekaran desa Perda No. 2/2012,,
82.06.08.2012,,,,,,,,,12,Tatangapu,,,,Pemekaran desa Perda No. 2/2012,,
82.06.09,,,,,9,Maba Utara,,-,,,10,,,Perda No. 4/2006,,
82.06.09.2001,,,,,,,,,1,Sosolat,,,,Semula wil. Kec. Maba,,
82.06.09.2002,,,,,,,,,2,Dorosagu,,,,Semula wil. Kec. Maba,,
82.06.09.2003,,,,,,,,,3,Patlean,,,,Semula wil. Kec. Maba,,
82.06.09.2004,,,,,,,,,4,Lolasita,,,,Semula wil. Kec. Maba,,
82.06.09.2005,,,,,,,,,5,Wasileo,,,,Semula wil. Kec. Maba,,
82.06.09.2006,,,,,,,,,6,Pumlanga,,,,Semula wil. Kec. Maba,,
