Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
K O D E,,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,(Km2),(Jiwa) *),,,
91,P A P U A,,,,,,,,,,,,,,
91.01.15,,,,15,Tubang,-,,,6,,,Perda No. 2/2006,,,
91.01.15.2001,,,,,,,1,Yowied,,,,Semula wil. Kec. Okaba,,,
91.01.15.2002,,,,,,,2,Dokib,,,,Semula wil. Kec. Okaba,,,
91.01.15.2003,,,,,,,3,Wamal,,,,Semula wil. Kec. Okaba,,,
91.01.15.2004,,,,,,,4,Dodalim,,,,Semula wil. Kec. Okaba,,,
91.01.15.2005,,,,,,,5,Woboyo,,,,Semula wil. Kec. Okaba,,,
91.01.15.2006,,,,,,,6,Welbuti,,,,Semula wil. Kec. Okaba,,,
91.01.16,,,,16,Ngguti,-,,,6,,,Perda No. 2/2006,,,
91.01.16.2001,,,,,,,1,Po Epe,,,,Semula wil. Kec. Okaba,,,
91.01.16.2002,,,,,,,2,Yawimu,,,,Semula wil. Kec. Okaba,,,
91.01.16.2003,,,,,,,3,Taga Epe,,,,Semula wil. Kec. Okaba,,,
91.01.16.2004,,,,,,,4,Nakias,,,,Semula wil. Kec. Okaba,,,
91.01.16.2005,,,,,,,5,Salam Epe,,,,Semula wil. Kec. Okaba,,,
91.01.16.2006,,,,,,,6,Yomop,,,,Pemekaran Desa Yamiwu Perda No. 7/2013,,,
