Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,LUAS,JUMLAH,,,
K O D E,,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,(Km2),(Jiwa) *),,,
12.17.08.2002,,,,,,,2,Lumban SS Torua,,,,,,
12.17.08.2003,,,,,,,3,Parbaba Dolok,,,,,,
12.17.08.2004,,,,,,,4,Huta Tinggi,,,,,,
12.17.08.2005,,,,,,,5,Parhorasan,,,,,,
12.17.08.2006,,,,,,,6,Pardomuan Nauli,,,,,,
12.17.08.2007,,,,,,,7,Parsaoran I,,,,,,
12.17.08.2008,,,,,,,8,Rianiate,,,,,,
12.17.08.2009,,,,,,,9,Huta Bolon,,,,,,
12.17.08.2010,,,,,,,10,Panampangan,,,,,,
12.17.08.2011,,,,,,,11,Pardugul,,,,,,
12.17.08.2012,,,,,,,12,Huta Namora,,,,,,
12.17.08.2013,,,,,,,13,Parlondut,,,,,,
12.17.08.2014,,,,,,,14,Tanjung Bunga,,,,,,
12.17.08.2015,,,,,,,15,Parmonangan,,,,,,
12.17.08.2016,,,,,,,16,Sait Nihuta,,,,,,
12.17.08.2017,,,,,,,17,Situngkir,,,,,,
12.17.08.2018,,,,,,,18,Sianting-Anting,,,,,,
12.17.08.2019,,,,,,,19,Sialanguan,,,,,,
12.17.08.2020,,,,,,,20,Lumban Pinggol,,,,,,
12.17.08.2021,,,,,,,21,Pardomuan I,,,,,,
12.17.08.2022,,,,,,,22,Sitolu Huta,,,,,,
12.17.08.2023,,,,,,,23,Sinabulan,,,,,,
12.17.08.2024,,,,,,,24,Aek Nauli,,,,,,
12.17.08.2025,,,,,,,25,Siopat Sosor,,,,,,
12.17.08.1026,,,,,1,Pasar Pangururan,,,,,,,,
12.17.08.1027,,,,,2,Pintu Sona,,,,,,,,
12.17.08.1028,,,,,3,Siogung-Ogung,,,,,,,,
12.17.09,,,9,Sitio-tio,,-,,,8,,,,,
12.17.09.2001,,,,,,,1,Holbung,,,,Semula wil. Kec. Palipi,,
12.17.09.2002,,,,,,,2,Janji Raja,,,,Semula wil. Kec. Palipi,,
12.17.09.2003,,,,,,,3,Sabulan,,,,Semula wil. Kec. Palipi,,
12.17.09.2004,,,,,,,4,Buntu Mauli,,,,Semula wil. Kec. Palipi,,
12.17.09.2005,,,,,,,5,Tamba Dolok,,,,Semula wil. Kec. Harian,,
,,,,,,,,,,,,,,
220,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,JUMLAH,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,
,,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,,KABUPATEN / KOTA,,,,,,,,(Km2),(Jiwa) *),,,
,,,KAB,KOTA,KECAMATAN,,KELURAHAN,,D E S A,,,,,
12.17.09.2006,,,,,,,,6,Cinta Maju,,,Semula wil. Kec. Harian,,
12.17.09.2007,,,,,,,,7,Parsaoran,,,Pemekaran sebagian wil Desa Cinta Maju Perda No. 2/2011,,
12.17.09.2008,,,,,,,,8,Janji Maria,,,Pemekaran sebagian wil Desa Tamba Dolok Perda No. 2/2011,,
12.18,18,KAB. SERDANG BEDAGAI,,,,17,6,,237,"1.900,22",642.834,,,
12.18.01,,,,1,Pantai Cermin,,-,,12,,,,,
12.18.01.2001,,,,,,,,1,Pantai Cermin Kanan,,,,,
12.18.01.2002,,,,,,,,2,Pantai Cermin Kiri,,,,,
12.18.01.2003,,,,,,,,3,Kota Pari,,,,,
12.18.01.2004,,,,,,,,4,Celawan,,,,,
12.18.01.2005,,,,,,,,5,Ujung Rambung,,,,,
12.18.01.2006,,,,,,,,6,Kuala Lama,,,,,
12.18.01.2007,,,,,,,,7,Besar II Terjun,,,,,
12.18.01.2008,,,,,,,,8,Sementara,,,,,
12.18.01.2009,,,,,,,,9,Ara Payung,,,,,
12.18.01.2010,,,,,,,,10,Pematang Kasih,,,,,
12.18.01.2011,,,,,,,,11,Lubuk Saban,,,,,
12.18.01.2012,,,,,,,,12,Naga Kisar,,,,,
12.18.02,,,,2,Perbaungan,,4,,24,,,,,
12.18.02.2001,,,,,,,,1,Adolina,,,,,
,,,,,,,,,Bengabing,,,"Menjadi Wil. Kec. Pegajahan,  Perda No. 10/2006",,
12.18.02.2003,,,,,,,,2,Bengkel,,,,,
,,,,,,,,,Bingkat,,,"Menjadi Wil. Kec. Pegajahan,  Perda No. 10/2006",,
12.18.02.2005,,,,,,,,3,Cinta Air,,,,,
12.18.02.2006,,,,,,,,4,Citaman Jernih,,,Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl,,
,,,,,,,,,,,,17 Okt 2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan,,
12.18.02.2007,,,,,,,,5,Deli Muda Hulu,,,,,
12.18.02.2008,,,,,,,,6,Deli Muda Hilir,,,,,
12.18.02.2009,,,,,,,,7,Jambur Pulau,,,,,
,,,,,,,,,Jati Mulyo,,,"Menjadi Wil. Kec. Pegajahan,  Perda No. 10/2006",,
,,,,,,,,,Karang Anyar,,,"Menjadi Wil. Kec. Pegajahan,  Perda No. 10/2006",,
12.18.02.2012,,,,,,,,8,Kesatuan,,,,,
12.18.02.2013,,,,,,,,9,Kota Galuh,,,,,
,,,,,,,,,Listari Dadi,,,"Menjadi Wil. Kec. Pegajahan,  Perda No. 10/2006",,
12.18.02.2015,,,,,,,,10,Lidah Tanah,,,,,
,,,,,,,,,,,,,,
221,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,
12.18.02.2016,,,,,,,,11,Lubuk Bayas,,,,,
12.18.02.2017,,,,,,,,12,Lubuk Cemara,,,,,
12.18.02.2018,,,,,,,,13,Lubuk Dendang,,,,,
12.18.02.2019,,,,,,,,14,Lubuk Rotan,,,,,
12.18.02.2020,,,,,,,,15,Melati II,,,,,
,,,,,,,,,Pegajahan,,,"Menjadi Wil. Kec. Pegajahan,  Perda No. 10/2006",,
,,,,,,,,,Petuaran Hulu,,,"Menjadi Wil. Kec. Pegajahan,  Perda No. 10/2006",,
,,,,,,,,,Petuaran Hilir,,,"Menjadi Wil. Kec. Pegajahan,  Perda No. 10/2006",,
12.18.02.2024,,,,,,,,16,Pematang Sijonam,,,,,
12.18.02.2025,,,,,,,,17,Pematang Tatal,,,,,
,,,,,,,,,Pondok Tengah,,,"Menjadi Wil. Kec. Pegajahan,  Perda No. 10/2006",,
,,,,,,,,,Sennah,,,"Menjadi Wil. Kec. Pegajahan,  Perda No. 10/2006",,
12.18.02.2028,,,,,,,,18,Suka Beras,,,,,
12.18.02.2029,,,,,,,,19,Sukajadi,,,,,
,,,,,,,,,Sukasari,,,"Menjadi Wil. Kec. Pegajahan,  Perda No. 10/2006",,
12.18.02.2031,,,,,,,,20,Sei Buluh,,,,,
12.18.02.2032,,,,,,,,21,Sei Nagalawan,,,,,
12.18.02.2033,,,,,,,,22,Sei Sijenggi,,,,,
12.18.02.2034,,,,,,,,23,Tanah Merah,,,,,
12.18.02.2035,,,,,,,,24,Tanjung Buluh,,,,,
,,,,,,,,,Tanjung Putus,,,"Menjadi Wil. Kec. Pegajahan,  Perda No. 10/2006",,
,,,,,,,Melati Kebun,,,,,"Menjadi Wil. Kec. Pegajahan,  Perda No. 10/2006",,
12.18.02.1038,,,,,,1,Melati I,,,,,,,
12.18.02.1039,,,,,,2,Simpang Tiga Pekan,,,,,,,
12.18.02.1040,,,,,,3,Batang Terap,,,,,,,
12.18.02.1041,,,,,,4,Tualang,,,,,,,
12.18.03,,,,3,Teluk Mengkudu,,-,,12,,,,,
12.18.03.2001,,,,,,,,1,Sei Buluh,,,,,
12.18.03.2002,,,,,,,,2,Liberia,,,,,
12.18.03.2003,,,,,,,,3,Mata Pao,,,,,
12.18.03.2004,,,,,,,,4,Pematang Setrak,,,,,
12.18.03.2005,,,,,,,,5,Makmur,,,,,
12.18.03.2006,,,,,,,,6,Pasar Baru,,,,,
12.18.03.2007,,,,,,,,7,Pekan Sialang Buah,,,,,
,,,,,,,,,,,,,,
222,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
12.18.03.2008,,,,,,8,Pematang Guntung,,,,,,,
12.18.03.2009,,,,,,9,Sialang Buah,,,,,,,
12.18.03.2010,,,,,,10,Sentang,,,,,,,
12.18.03.2011,,,,,,11,Bogak Besar,,,,,,,
12.18.03.2012,,,,,,12,Pematang Kuala,,,,,,,
12.18.04,,,4,Sei Rampah,-,,17,,,,,,,
12.18.04.2001,,,,,,1,Cempedak Lobang,,,,,,,
12.18.04.2002,,,,,,2,Firdaus,,,,,,,
,,,,,,,KP Pon,,,"Menjadi wil. Kec. Sei Bamban, Perda No. 10/2006",,,,
12.18.04.2004,,,,,,3,Pergulaan,,,,,,,
,,,,,,,Penggalean,,,"Menjadi wil. Kec. Sei Bamban, Perda No. 10/2006",,,,
12.18.04.2006,,,,,,4,Sei Rampah,,,,,,,
,,,,,,,Sei Bamban,,,"Menjadi wil. Kec. Sei Bamban, Perda No. 10/2006",,,,
12.18.04.2008,,,,,,5,Sei Rejo,,,,,,,
12.18.04.2009,,,,,,6,Sei Parit,,,,,,,
12.18.04.2010,,,,,,7,Silau Rakyat,,,,,,,
,,,,,,,Bakaran Batu,,,"Menjadi wil. Kec. Sei Bamban, Perda No. 10/2006",,,,
12.18.04.2012,,,,,,8,Firdaus Estate,,,,,,,
,,,,,,,Gempolan,,,"Menjadi wil. Kec. Sei Bamban, Perda No. 10/2006",,,,
12.18.04.2014,,,,,,9,Pematang Ganjang,,,,,,,
12.18.04.2015,,,,,,10,Pematang Pelintahan,,,,,,,
12.18.04.2016,,,,,,11,Rambung Estate,,,,,,,
12.18.04.2017,,,,,,12,Rambung Sialang,,,,,,,
,,,,,,Hulu,,,,,,,,
12.18.04.2018,,,,,,13,Rambung Sialang,,,,,,,
,,,,,,,Tengah,,,,,,,
12.18.04.2019,,,,,,14,Rambung Sialang Hilir,,,,,,,
,,,,,,,Perk. Rampah Estate,,,"Menjadi wil. Kec. Sei Bamban, Perda No. 10/2006",,,,
,,,,,,,Suka Damai,,,"Menjadi wil. Kec. Sei Bamban, Perda No. 10/2006",,,,
,,,,,,,Perk. Sei Bamban,,,"Menjadi wil. Kec. Sei Bamban, Perda No. 10/2006",,,,
,,,,,,Estate,,,,,,,,
,,,,,,,Sei. Belutu,,,"Menjadi wil. Kec. Sei Bamban, Perda No. 10/2006",,,,
12.18.04.2024,,,,,,15,Simpang Empat,,,,,,,
,,,,,,,Sei. Buluh,,,"Menjadi wil. Kec. Sei Bamban, Perda No. 10/2006",,,,
12.18.04.2026,,,,,,16,Sinah Kasih,,,,,,,
12.18.04.2027,,,,,,17,Tanah Raja,,,,,,,
,,,,,,,,,,,,,,
223,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
12.18.05,,,5,Tanjung Beringin,-,,,8,,,,,,
12.18.05.2001,,,,,,1,Pekan Tanjung,,,,Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl,,,
,,,,,,,Beringin,,,,17 Okt 2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan,,,
12.18.05.2002,,,,,,2,Nagur,,,,,,,
12.18.05.2003,,,,,,3,Mangga Dua,,,,,,,
12.18.05.2004,,,,,,4,Sukajadi,,,,,,,
12.18.05.2005,,,,,,5,Tebing Tinggi,,,,,,,
12.18.05.2006,,,,,,6,Pematang Cermai,,,,,,,
12.18.05.2007,,,,,,7,Pematang Terang,,,,,,,
12.18.05.2008,,,,,,8,Bagan Kuala,,,,,,,
12.18.06,,,6,Bandar Khalifah,-,,,5,,,,,,
12.18.06.2001,,,,,,1,Bandar Tengah,,,,,,,
12.18.06.2002,,,,,,2,Juhar,,,,,,,
12.18.06.2003,,,,,,3,Gelam Sei Serimah,,,,,,,
12.18.06.2004,,,,,,4,Pekan  Bandar,,,,,,,
,,,,,,,Khalipah,,,,,,,
12.18.06.2005,,,,,,5,Kayu Besar,,,,,,,
12.18.07,,,7,Dolok Merawan,-,,,17,,,,,,
12.18.07.2001,,,,,,1,Nagaraja I,,,,,,,
12.18.07.2002,,,,,,2,Panglong,,,,,,,
12.18.07.2003,,,,,,3,Bandarawan,,,,,,,
12.18.07.2004,,,,,,4,Gunung Para II,,,,,,,
12.18.07.2005,,,,,,5,Limbong,,,,,,,
12.18.07.2006,,,,,,6,Dolok Merawan,,,,,,,
12.18.07.2007,,,,,,7,Paritokan,,,,,,,
12.18.07.2008,,,,,,8,Kalembak,,,,,,,
12.18.07.2009,,,,,,9,Afd. VI Dolok Ilir,,,,Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl,,,
,,,,,,,,,,,17 Okt 2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan,,,
12.18.07.2010,,,,,,10,Pabatu I,,,,,,,
12.18.07.2011,,,,,,11,Afd. VII Dolok Ilir,,,,,,,
12.18.07.2012,,,,,,12,Pabatu II,,,,,,,
12.18.07.2013,,,,,,13,Mainu Tengah,,,,,,,
12.18.07.2014,,,,,,14,Bahdamar,,,,,,,
12.18.07.2015,,,,,,15,Pabatu III,,,,,,,
12.18.07.2016,,,,,,16,Pabatu VI,,,,,,,
,,,,,,,,,,,,,,
12.18.07.2017,17,Korajim,Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl,,,,,,,,,,,
17 Okt 2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,
12.18.08,,,,8,Sipispis,-,,,20,,,,,
12.18.08.2001,,,,,,,1,Sipispis,,,,,,
12.18.08.2002,,,,,,,2,Serbananti,,,,,,
12.18.08.2003,,,,,,,3,Bartong,,,,,,
12.18.08.2004,,,,,,,4,Marubun,,,,,,
12.18.08.2005,,,,,,,5,Pispis,,,,,,
12.18.08.2006,,,,,,,6,Baja Dolok,,,,,,
12.18.08.2007,,,,,,,7,Tinokkah,,,,,,
12.18.08.2008,,,,,,,8,Nagur Pane,,,,,,
12.18.08.2009,,,,,,,9,Parlambean,,,,,,
12.18.08.2010,,,,,,,10,Naga Raja,,,,,,
12.18.08.2011,,,,,,,11,Mariah Nagur,,,,,,
12.18.08.2012,,,,,,,12,Rimbun,,,,,,
12.18.08.2013,,,,,,,13,Marjanji,,,,,,
12.18.08.2014,,,,,,,14,Silau Padang,,,,,,
12.18.08.2015,,,,,,,15,Buluh Duri,,,,,,
12.18.08.2016,,,,,,,16,Gunung Monako,,,,,,
12.18.08.2017,,,,,,,17,Damak Urat,,,,,,
12.18.08.2018,,,,,,,18,Simalas,,,,,,
12.18.08.2019,,,,,,,19,Gunung Pane,,,,,,
12.18.08.2020,,,,,,,20,Sibarau,,,,,,
12.18.09,,,,9,Dolok Masihul,1,,,27,,,,,
12.18.09.2001,,,,,,,1,Dame,,,,,,
12.18.09.2002,,,,,,,2,Blok 10,,,,,,
12.18.09.2003,,,,,,,3,Kota Tengah,,,,,,
12.18.09.2004,,,,,,,4,Silau Merawan,,,,,,
12.18.09.2005,,,,,,,5,Pekan Kamis,,,,,,
12.18.09.2006,,,,,,,6,Batu 12,,,,,,
12.18.09.2007,,,,,,,7,Batu 13,,,,,,
12.18.09.2008,,,,,,,8,Baja Ronggi,,,,,,
12.18.09.2009,,,,,,,9,Dolok Sagala,,,,,,
12.18.09.2010,,,,,,,10,Dolok Manampang,,,,,,
12.18.09.2011,,,,,,,11,Pardomuan,,,,,,
12.18.09.2012,,,,,,,12,Tegal Sari,,,,,,
,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,
,NAMA PROVINSI /,,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,
K O D E,KABUPATEN / KOTA,,,,,,,,,,(Km2),(Jiwa) *),,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,
12.18.09.2013,,,,,,,,13,Pertambatan,,,,,
,,,,,,,,,Bah Sidua-dua,,,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006",
12.18.09.2015,,,,,,,,14,Huta Nauli,,,,,
12.18.09.2016,,,,,,,,15,Bantan,,,,,
12.18.09.2017,,,,,,,,16,Bukit Cermin Hilir,,,,,
12.18.09.2018,,,,,,,,17,Malasori,,,,,
12.18.09.2019,,,,,,,,18,Sarang Giting,,,,,
12.18.09.2020,,,,,,,,19,Durian Puloan,,,,,
12.18.09.2021,,,,,,,,20,Sarang Torop,,,,,
12.18.09.2022,,,,,,,,21,Havea,,,,Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl,
,,,,,,,,,,,,,17 Okt 2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan,
12.18.09.2023,,,,,,,,22,Aras Panjang,,,,,
12.18.09.2024,,,,,,,,23,Martebing,,,,,
12.18.09.2025,,,,,,,,24,Kerapuh,,,,,
12.18.09.2026,,,,,,,,25,Tanjung Maria,,,,Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl,
,,,,,,,,,,,,,17 Okt 2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan,
12.18.09.2027,,,,,,,,26,Bah Kerapuh,,,,,
12.18.09.2028,,,,,,,,27,Ujung Silau,,,,,
12.18.09.1029,,,,,,1,Pekan Dolok Masihul,,,,,,Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl,
,,,,,,,,,,,,,17 Okt 2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan,
,,,,,,,,,Tambak Cekur,,,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006",
,,,,,,,,,Kuala Bali,,,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006",
,,,,,,,,,Karang Tengah,,,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006",
,,,,,,,,,Manggis,,,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006",
,,,,,,,,,Serba Jadi,,,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006",
,,,,,,,,,Kelapa Bajohom,,,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006",
,,,,,,,,,Pulau Tagor,,,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006",
,,,,,,,,,Pulau Gambar,,,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006",
,,,,,,,,,Tanjung Harap,,,,"Menjadi wil. Kec. Serba Jadi, Perda No. 6/2006",
12.18.10,,,,10,Kotarih,,-,,,11,,,,
12.18.10.2001,,,,,,,,1,Kotarih Pekan,,,,Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl,
,,,,,,,,,,,,,17 Okt 2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan,
12.18.10.2002,,,,,,,,2,Kotarih Baru,,,,Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl,
,,,,,,,,,,,,,17 Okt 2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan,
12.18.10.2003,,,,,,,,3,Banjaran Godang,,,,,
12.18.10.2004,,,,,,,,4,Si Ujan Ujan,,,,Perbaikan nama sesuai Surat Bupati No. 18.1/100/4382/2017 tgl,
,,,,,,,,,,,,,17 Okt 2017 hal Penyesuaian Kode dan Data Wil Desa/Kelurahan,
,,,,,,,,,Gudang Garam,,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",
,,,,,,,,,Dolok Masango,,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",
,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,
,,,,,,,,Panombean,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Bandar Negeri,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Ujung Negeri Kahan,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
12.18.10.2010,,,,,,,5,Sei Kari,,,,,,
,,,,,,,,Bandar Magodang,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Ujung Negeri Hulu,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
12.18.10.2013,,,,,,,6,Bandar Bayu,,,,,,
12.18.10.2014,,,,,,,7,Durian Kondot,,,,,,
12.18.10.2015,,,,,,,8,Perbahingan,,,,,,
,,,,,,,,Pegajahan Hulu,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Marihat Dolok,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Bintang Bayu,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Bandar Pinang Kebon,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Damak Tolong Buho,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Bandar Pinang Rambe,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
12.18.10.2022,,,,,,,9,Sialtong,,,,,,
12.18.10.2023,,,,,,,10,Huta Galuh,,,,,,
12.18.10.2024,,,,,,,11,Rubun Dunia,,,,,,
,,,,,,,,Pegajahan Kahan,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Huta Durian,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Kampung Kristen,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Sarang Giting Kahan,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Sarang Giting Hulu,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Siahab,,,"Menjadi Wil. Kec. Bintang Bayu, Perda No. 10/2006",,,
,,,,,,,,Batu Masagi,,,Menjadi wil. Kec. Silinda,,,
,,,,,,,,Damak Glugur,,,Menjadi wil. Kec. Silinda,,,
,,,,,,,,Kulasar,,,Menjadi wil. Kec. Silinda,,,
,,,,,,,,Pagar Manik,,,Menjadi wil. Kec. Silinda,,,
,,,,,,,,Pamah,,,Menjadi wil. Kec. Silinda,,,
,,,,,,,,Silinda,,,Menjadi wil. Kec. Silinda,,,
,,,,,,,,Sungai Buaya,,,Menjadi wil. Kec. Silinda,,,
,,,,,,,,Tarean,,,Menjadi wil. Kec. Silinda,,,
,,,,,,,,Tapak Meriah,,,Menjadi wil. Kec. Silinda,,,
12.18.11,,,,11,Silinda,-,,9,,,"Perubahan nama  Kec. Bangun Purba, Perda No. 6/2006",,,
,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,
,,,,,,,,Bah Perak,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Bandar Kuala,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Bah Kuala,,,Wil. Kab. Deli Serdang,,,
12.18.11.2004,,,,,,,1,Batu Masagi,,,,,,
,,,,,,,,Bandar Gugung,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Bandar Meriah,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Batu Ginging,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Bangun Purba,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Bangun Purba Tengah,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Bagerpang,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Batu Rata,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Cimahi,,,Wil. Kab. Deli Serdang,,,
12.18.11.2013,,,,,,,2,Damak Gelugur,,,,,,
,,,,,,,,Damak Maliho,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Geriahan,,,Wil. Kab. Deli Serdang,,,
12.18.11.2016,,,,,,,3,Kulasar,,,,,,
,,,,,,,,M. Ujung Jawi,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Marambun Barat,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Mabar,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Perguroan,,,Wil. Kab. Deli Serdang,,,
12.18.11.2021,,,,,,,4,Pagar Manik,,,,,,
12.18.11.2022,,,,,,,5,Pamah,,,,,,
,,,,,,,,Rumah Deleng,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Sibanganding,,,Wil. Kab. Deli Serdang,,,
,,,,,,,,Sialang,,,Wil. Kab. Deli Serdang,,,
